1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
1.2002579704018803E-16 4.798708372217608E-15 
1.2283426403442053E-16 3.715397342193927E-16 
